candidate_id,predownload_status,predownload_score,predownload_reasons,direct_repository_signal,explicit_file_signal,publication_doi_signal,human_clinical_health_signal,participant_signal,open_license_signal,restriction_signal_strict,active_expansion_doi_match,original_paper_doi_match,title,publisher,repository_client,doi,url,publication_year,formats,rights_license_short,related_publications_short,description_short
RCTC-02490,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Effect of music therapy on the pressure pain threshold, cognitive function, and emotion: a randomized controlled trial",Mendeley,bl.mendeley,10.17632/3v4gpkm8b8,https://data.mendeley.com/datasets/3v4gpkm8b8,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,"Corresponding author: *Yu Fang, Shanghai University of Engineering Science, Shanghai, China *Xueqiang Wang, School of Kinesiology, Shanghai University of Sport, Shanghai, China † Kailimi Li and Cheng-Cheng Wu made equal contributions to this manuscript The original data of characteristics of Participants, pressure pain threshold, Color-Word Stroop test, the Self-Assessment Maniki Score"
RCTC-00346,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Effects of family participatory dignity therapy on the psychological well-being and family function of patients with haematological malignancies and their family caregivers: a randomised controlled trial,Mendeley,bl.mendeley,10.17632/96bk339vr4,https://data.mendeley.com/datasets/96bk339vr4,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | info:eu-repo/semantics/openAccess,,"This dataset contains all relevant data from one randomised controlled trail of family participatory dignity therapy on patients with haematological malignancies and their family caregivers. Here, we provide a copy of the original data of our research for reviewers to check and review. Notably, we cannot report all outcomes in our manuscript due to the word limit of the journal. The data can only be used for academic exchange and sharing. Those who intend to use the data need to contact the corresponding author and obtain consent before using them."
RCTC-03078,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,UPSIDE DOWNS,Mendeley,bl.mendeley,10.17632/93w6dmhptd,https://data.mendeley.com/datasets/93w6dmhptd,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,Raw Data Set of the manuscript: Home- vs gym-based exercise delivery modes of two aerobic training regimes on cardiorespiratory fitness and arterial stiffness in adults with Intellectual and Developmental Disability during the COVID-19 Pandemic – A Randomized Controlled Trial
RCTC-02585,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Supplemental Material - A Randomized Controlled Trial Analyzing Nonthermal Atmospheric Plasma for the Treatment of Verruca Vulgaris in Pediatric Patients,Mendeley Data,bl.mendeley,10.17632/dm2y8ztgvm,https://data.mendeley.com/datasets/dm2y8ztgvm,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | info:eu-repo/semantics/openAccess,,"Supplemental manuscript materials for JAAD manuscript ""A Randomized Controlled Trial Analyzing Nonthermal Atmospheric Plasma for the Treatment of Verruca Vulgaris in Pediatric Patients"". Supplemental Figure 1. Floating‐electrode dielectric barrier device plasma pulse generator and hand‐held electrode. The tip of the electrode connected to the pulse generator must be held near the treated surface. Supplemental Table 1. Demographic data of patients enrolled for treatment of verruca vulgaris with either nonthermal atmospheric plasma or standard of care therapy. Supplemental Table 2. Physician-determined and patient-reported post-treatment adverse events and sequelae following treatment of verruca vulgaris lesions with nonthermal atmospheric plasma or standard of care therapy."
RCTC-05335,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Supplemental Material: Bimekizumab demonstrated a favorable safety profile and high levels of efficacy with up to 2 years of treatment in patients with moderate to severe hidradenitis suppurativa,Mendeley Data,bl.mendeley,10.17632/8bjtsp9cf2.2,https://data.mendeley.com/datasets/8bjtsp9cf2/2,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | info:eu-repo/semantics/openAccess,,"Supplemental Material for the manuscript titled ""Bimekizumab demonstrated a favorable safety profile and high levels of efficacy with up to 2 years of treatment in patients with moderate to severe hidradenitis suppurativa: Pooled results from two phase 3 randomized, controlled trials and their open-label extension"", published in the Journal of the American Academy of Dermatology. Contents: Supplementary Methods 1. Prespecified safety topics of interest Supplementary Figure 1: BE HEARD I and II and BE HEARD Extension study design Supplementary Figure 2: Safety pooled data Supplementary Figure 3: Missing data handling Supplementary Figure 4: HiSCR50/75/90/100 over time in BKZ Total patients (mNRI [AE-LoE]) Supplementary Figure 5: Efficacy- and lesion-based outcomes over time in BKZ Total patients (MI [AE-LoE] and mNRI [AE-LoE]) Supplementary Table 1. HiSCR50/75/90/100 to Week 96 in pati..."
RCTC-01303,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Aerobic Exercise for Urinary Incontinence in People with Multiple Sclerosis: A Randomized Feasibility Trial,Zenodo,cern.zenodo,10.5281/zenodo.17865268,https://zenodo.org/doi/10.5281/zenodo.17865268,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,"This dataset contains anonymized participant-level data from a pilot randomized controlled trial investigating the effects of a six-week moderate-intensity aerobic exercise program on urinary incontinence and cortisol levels in people with multiple sclerosis. Variables include group allocation, demographic characteristics, baseline and post-intervention urinary incontinence scores (ICIQ-SF), cortisol levels, EDSS scores, and additional clinical measures used in the statistical analyses reported in the corresponding manuscript. All personal identifiers have been removed."
RCTC-02275,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,COVID-19 Convalescent Plasma Therapy: Long-term Implications,Zenodo,cern.zenodo,10.5281/zenodo.17065294,https://zenodo.org/doi/10.5281/zenodo.17065294,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,"This dataset contains de-identified patient data of 281 patients from 19 centers across the United States who were enrolled in the CONTAIN COVID-19 randomized controlled trial that ran from 4/17/2020-3/15/2021 and were re-consented to participate in the CONTAIN-EXTEND study for follow-up. The information in this dataset was used to conduct the analysis reported in the CONTAIN EXTEND manuscript published in Open Forum Infectious Disease (doi: 10.1093/ofid/ofad686) and includes demographic information, baseline history, baseline medications, baseline laboratory values, clinical status based on the WHO 11-point scale at month 12-24 after randomization."
RCTC-03255,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Data From: ChatGPT versus expert feedback on clinical reasoning questions and their effect on learning: a randomized controlled trial,Zenodo,cern.zenodo,10.5281/zenodo.13769970,https://zenodo.org/doi/10.5281/zenodo.13769970,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,"Dataset Info 1) Immediate Test- The first row of the dataset identifies the columns.- Column A represents the participants’ iDs.- Column B represents the participants’ assigned group [0: Control (ExpertFeedback) 1: Intervention (ChatGPTFeedback)].- Column C represents the genders of the participants (1: Female, 2: Male).- Column D represents the first-year repetition status of the participants. (0: No, 1: Yes)- Column E to H represent the scores in four different uncomplicated urinary tract infection (UTI) Key-Features Questions Items separately. - Column I represents the total scores in uncomplicated UTI Key-Features Questions Items. - Column J to M represent the scores in four different complicated UTI Key-Features Questions Items separately. - Column N represents the total scores in complicated UTI Key-Features Questions Items. - Column O to R represent the scores in four different..."
RCTC-01781,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Data Generated for ""Behavioral Economics Trial To Enhance Regulation of Blood Pressure""",Zenodo,cern.zenodo,10.5281/zenodo.18683102,https://zenodo.org/doi/10.5281/zenodo.18683102,2026,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1016/j.jacc.2025.10.062,"The Behavioral Economics Trial To Enhance Regulation of Blood Pressure (BETTER-BP) study was a randomized controlled trial for adults with high systolic blood pressure (SBP ≥ 140) who were prescribed at least one antihyperintensive medication, with poor self-reported adherence (<80%). It was designed to investigate whether a mobile health-based incentive lottery intervention would lower systolic blood pressure and improve medication adherence. A total of 400 participants were recruited from three safety net clinics in New York City between 2020 and 2024 and were randomized in a 2:1 manner (265 intervention; 135 control). Study visits occurred at baseline, 6 months, and 12 months. Adherence was assessed using a wireless electronic monitoring device (EMD) pill bottle provided to study participants; the bottle was connected to a cellular network and registered a signal when opened. Parti..."
RCTC-05436,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Data Generated for ""Rehabilitation at Home Using Mobile Health for Older Adults Hospitalized for Ischemic Heart Disease: The RESILIENT Randomized Clinical Trial""",Zenodo,cern.zenodo,10.5281/zenodo.15784637,https://zenodo.org/doi/10.5281/zenodo.15784637,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.1001/jamanetworkopen.2024.53499,"The Rehabilitation at Home Using Mobile Health in Older Adults After Hospitalization for Ischemic Heart Disease (RESILIENT) trial is a prospective, multicenter, randomized clinical trial. The main objective of RESILIENT was to evaluate whether a mobile health cardiac rehabilitation (mHealth-CR) intervention improved functional capacity compared with usual care among patients aged 65 or older with ischemic heart disease. The trial was conducted at five academic hospitals within four health systems. 400 participants were enrolled between 2020 and 2024, with 298 assigned to the intervention group and 102 assigned to the control (usual care) group. Participants assigned to the study intervention received an mHealth-CR program consisting of mHealth-CR software (a commercially available product installed on a tablet computer provided for the duration of the trial), counseling by an exercise..."
RCTC-05300,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Data for Motor Imagery and Pelvic Floor Muscle Activation in Post-menopausal Women with Stress Urinary Incontinence: Pilot Randomized Control Trial,Zenodo,cern.zenodo,10.5281/zenodo.17856603,https://zenodo.org/doi/10.5281/zenodo.17856603,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,,This file contains raw data from: Motor Imagery and Pelvic Floor Muscle Activation in Post-menopausal Women with Stress Urinary Incontinence: Pilot Randomized Control Trial
RCTC-04002,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Data set supplementing ""Determinants of Laypersons' Trust in Medical Decision Aids: Randomized Controlled Trial""",Zenodo,cern.zenodo,10.5281/zenodo.6340520,https://zenodo.org/record/6340520,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | Open Access info:eu-repo/semantics/openAccess,IsSupplementTo:DOI:10.2196/35219,"This is the de-identified data set used to conduct the analyses in the preprint submitted to JMIR Human Factors under the title ""Determinants of Laypersons’ Trust in Medical Decision Aids: Randomized Controlled Trial"" (https://doi.org/10.2196/35219). This dataset contains 494 respondents' appraisals of a fictitious case vignette. They received support from a decision aid (that always disagreed with participants' first appraisal) showing a mock symptom checker logo, a decision aid framed as anthropomorphic or as an AI. Their second appraisal - taking into account the symptom checker advice - was collected again. Additionally, the data contains participants' age gender education medical training propensity to trust eHealth Literacy certainty in their appraisals trust in the decision aid"
RCTC-05267,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"Dataset related to article ""Randomized Trial of Dapagliflozin in Patients With Nondiabetic Stage 4 CKD""",Zenodo,cern.zenodo,10.5281/zenodo.17588140,https://zenodo.org/doi/10.5281/zenodo.17588140,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | Mario Negri Institute IRCCS http://rightsstatements.org/vocab/InC/1.0/,Documents:DOI:10.1016/j.ekir.2025.07.020,"Please send your request to biblioteca@marionegri.it | Introduction: Sodium-glucose cotransporter-2 (SGLT2) inhibitors are nephroprotective in patients with chronic kidney disease (CKD) and mild-to-moderate renal insufficiency. Methods: This prospective, randomized, cross-over, placebo-controlled, double-blind study compared the effects of 6-week dapagliflozin (10 mg/d) with placebo treatment in 31 consenting nondiabetic Caucasian adults with stage 4 CKD and proteinuria > 0.5 g/24 h. Participants were identified at the Nephrology Unit of Papa Giovanni XXIII Hospital and treated at Mario Negri Institute (Bergamo, Italy) between December 2021 and December 2023. Normalized glomerular filtration rate (GFR) (using iohexol plasma clearance) and 24-hour proteinuria (median of 3 urinary measurements) were co-primary outcomes. Analyses were by modified intention-to-treat. Results: At 6 weeks, ..."
RCTC-01183,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,ENEA Trial: A Randomized Controlled Trial of Cardiac Rehabilitation After Heart Transplantation -DATASET,Zenodo,cern.zenodo,10.5281/zenodo.20596682,https://zenodo.org/doi/10.5281/zenodo.20596682,2026,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsSupplementTo:DOI:10.3390/jcm15051832,"this is the dataset of manuscript : The Exercise aNd hEArt Transplant (ENEA) Trial: A Randomized Controlled Trial of Cardiac Rehabilitation After Heart TransplantationJ. Clin. Med. 2026, 15(5), 1832; https://doi.org/10.3390/jcm15051832 Background: Heart transplantation (HTx) remains the gold-standard therapy for patients with end-stage heart failure. Cardiac rehabilitation (CR) is a multidisciplinary intervention that improves cardiovascular prognosis and quality of life. The aim of this randomized controlled trial was to evaluate the impact of cardiac telerehabilitation on cardiovascular events after HTx. Methods: Forty patients who had undergone HTx were recruited at a single Italian institution and randomly allocated 1:1 to an experimental group (on-site CR followed by 12 weeks of telerehabilitation) or a control group (on-site CR followed by standard homecare and an exercise progr..."
RCTC-06339,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,EXTRACT-NOAC randomized clinical trial Dataset,Zenodo,cern.zenodo,10.5281/zenodo.4621030,https://zenodo.org/record/4621030,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | Open Access info:eu-repo/semantics/openAccess,IsSupplementedBy:DOI:10.1016/j.bjoms.2019.10.297,"This database concerns a randomized clinical trial, called the EXTRACT-NOAC trial. The title of the trial is 'Tranexamic acid and bleeding after dental extraction in patients treated with non-vitamin K oral anticoagulants'. The aim of the trial was to evaluate the efficacy of tranexamic acid mouthwash to reduce bleeding after dental extraction in patients on non-vitamin K oral anticoagulants."
RCTC-06136,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Raw Data for the article: Donor Simvastatin Treatment Is Safe and Might Improve Outcomes After Liver Transplantation: A Randomized Clinical Trial,Zenodo,cern.zenodo,10.5281/zenodo.7628186,https://zenodo.org/record/7628186,2023,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | Open Access info:eu-repo/semantics/openAccess,IsPartOf:URL:https://zenodo.org/communities/ismett | References:DOI:10.1097/tp.0000000000004220,"Background: The current curative approaches for ischemia/reperfusion injury on liver transplantation are still under debate for their safety and efficacy in patients with end-stage liver disease. We present the SIMVA statin donor treatment before Liver Transplants study. Methods: SIMVA statin donor treatment before Liver Transplants is a monocentric, double-blind, randomized, prospective tial aiming to compare the safety and efficacy of preoperative brain-dead donors' treatment with the intragastric administration of 80 mg of simvastatin on liver transplant recipient outcomes in a real-life setting. Primary aim was incidence of patient and graft survival at 90 and 180 d posttransplant; secondary end-points were severe complications. Results: The trial enrolled 58 adult patients (18-65 y old). The minimum follow-up was 6 mo. No patient or graft was lost at 90 or 180 d in the experiment..."
RCTC-04008,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,Raw data for the article: A Randomized Controlled Trial of Antithrombin Supplementation During Extracorporeal Membrane Oxygenation,Zenodo,cern.zenodo,10.5281/zenodo.5255865,https://zenodo.org/record/5255865,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | Open Access info:eu-repo/semantics/openAccess,IsPartOf:URL:https://zenodo.org/communities/ismett | References:DOI:10.1097/ccm.0000000000004590,"Objectives: Supplementation of antithrombin might decrease the amount of heparin needed to achieve a given anticoagulation target during extracorporeal membrane oxygenation. However, exogenous antithrombin itself may increase the risk of bleeding. We conceived a study to evaluate the effect of antithrombin supplementation in adult patients requiring venovenous extracorporeal membrane oxygenation for respiratory failure on heparin dose, adequacy of anticoagulation, and safety. Design: Prospective randomized controlled trial. Setting: ICUs of two Italian referral extracorporeal membrane oxygenation centers. Patients: Adult patients requiring venovenous extracorporeal membrane oxygenation for severe respiratory failure and unfractionated heparin for systemic anticoagulation. Interventions: Before extracorporeal membrane oxygenation start, patients were randomized to either receive antith..."
RCTC-01119,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,SGLT2-Inhibition reverts urinary peptide changes associated with severe COVID-19: an in-silico proof-of-principle of proteomics-based drug repurposing,Zenodo,cern.zenodo,10.5281/zenodo.5464139,https://zenodo.org/record/5464139,2021,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | Open Access info:eu-repo/semantics/openAccess,IsPartOf:URL:https://zenodo.org/communities/covid-19,"Severe COVID-19 is reflected by significant changes in urine peptides. Based on this observation, a clinical test predicting COVID-19 severity, CoV50, was developed and registered as in vitro diagnostic in Germany. We have hypothesized that molecular changes displayed by CoV50, likely reflective of endothelial damage, may be reversed by specific drugs. Such an impact by a drug could indicate potential benefits in the context of COVID-19. To test this hypothesis, urinary peptide data from patients without COVID-19 prior to and after drug treatment were collected from the human urinary proteome database. The drugs chosen were selected based on availability of sufficient number of participants in the dataset (n>20) and potential value of drug therapies in the treatment of COVID-19 based on reports in the literature. In these participants without COVID-19, spironolactone did not demonstra..."
RCTC-02467,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,SIMCODE clinical trials data,Zenodo,cern.zenodo,10.5281/zenodo.15004760,https://zenodo.org/doi/10.5281/zenodo.15004760,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsDescribedBy:DOI:10.1136/bmjopen-2020-040119 | IsPublishedIn:DOI:10.1001/jamapsychiatry.2025.0801,Patient-level data on primary and secondary endpoints of a multicenter randomized controlled trial investigating Simvastatin (40 mg/d) or placebo as add-on to escitalopram in patients with comorbid major depression and obesity. We hypothesized that Simvastatin add-on to standard antidepressant Escitalopram will improve depression to a greater extent than add-on placebo in patients with comorbid obesity and major depression. The primary outcome was change in Montgomery-Åsberg Depression Rating Scale (MADRS) score from baseline (week 0) to week 12. We randomized 161 obese MDD patients at 9 recruiting centers in Germany to either Simvastatin or placebo as add-on to Escitalopram for 12 weeks. ClinicalTrials.gov Identifier: NCT04301271.
RCTC-00210,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,TAILOR study,Zenodo,cern.zenodo,10.5281/zenodo.17806468,https://zenodo.org/doi/10.5281/zenodo.17806468,2025,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsPublishedIn:DOI:10.1186/s13063-023-07832-w,"Background: Autoimmune hepatitis (AIH) is a rare, chronic inflammatory disease of the liver. The treatment goal is reaching complete biochemical response (CR), defined as the normalisation of aspartate and alanine aminotransferases and immunoglobulin gamma. Ongoing AIH activity can lead to fibrosis and (decompensated) cirrhosis. Incomplete biochemical response is the most important risk factor for liver transplantation or liver-related mortality. First-line treatment consists of a combination of azathioprine and prednisolone. If CR is not reached, tacrolimus (TAC) or mycophenolate mofetil (MMF) can be used as second-line therapy. Both products are registered for the prevention of graft rejection in solid organ transplant recipients. The aim of this study is to compare the effectiveness and safety of TAC and MMF as second-line treatment for AIH. Methods: The TAILOR study is a phase III..."
RCTC-03406,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,The Efficacy of Daily versus Weekly Ferrous Sulfate in Maintaining Normal Serum Ferritin Levels During Pregnancy: A Randomized Controlled Trial,Zenodo,cern.zenodo,10.5281/zenodo.13128548,https://zenodo.org/doi/10.5281/zenodo.13128548,2024,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsPartOf:ISSN:3007-4487,"Serum ferritin is the most reliable indication of stored iron in pregnancy, offering anoninvasive way to detect iron deficiency anemia before it occurs. Therefore, this study aimed todetermine serum ferritin levels among women receiving daily versus weekly iron supplementation,with a secondary focus on comparing the proportion developing iron deficiency anemia and compli-ance rates between the two groups.Methods: This non-blinded randomized control trial involved non-anaemic pregnant women attend-ing antenatal clinics at two Teaching Hospitals in Osun State. One hundred twenty-five subjects wererecruited to receive 65mg in the control group, while another 125 subjects in the active group re-ceived three tablets (195mg) of ferrous sulfate (Fesulf) once weekly for 17 weeks from the 20th to37th weeks of gestation. The primary outcome measure was comparing mean serum ferritin levels inbot..."
RCTC-04131,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,"The effects of LED-mediated photobiomodulation vs no photobiomodulation on extraction space closure in adolescents and young adult patients: A split-mouth, randomized controlled trial.",Zenodo,cern.zenodo,10.5281/zenodo.4039991,https://zenodo.org/record/4039991,2020,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode | Open Access info:eu-repo/semantics/openAccess,IsPartOf:URL:https://zenodo.org/communities/patient-data | IsReferencedBy:DOI:10.5281/zenodo.4039992,The aim of this split-mouth trial was is to examine the effects of light emitting diode (LED)-mediated photobiomodulation (PBM) compared to no photobiomodulation on maxillary canine distalization. The dataset is openly provided upon acceptance for publication.
RCTC-05974,Landing page / file manifest first,9,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal; open license signal,yes,no,yes,yes,yes,yes,no,,,TomoBreast randomized clinical trial's lung-heart outcomes and mortality through the 2020 COVID-19 pandemic: data and software,Zenodo,cern.zenodo,10.5281/zenodo.5919956,https://zenodo.org/doi/10.5281/zenodo.5919956,2022,,Creative Commons Attribution 4.0 International cc-by-4.0 https://creativecommons.org/licenses/by/4.0/legalcode,IsPartOf:DOI:10.3389/fonc.2023.1211544 | IsPartOf:DOI:10.3390/cancers14246241,"Dataset and R script to reproduce the analyses of the manuscript: Vinh-Hung V, Gorobets O, Adriaenssens N, Van Parijs H, Storme G, Verellen D, Nguyen NP, Magne N, De Ridder M. Lung-heart outcomes and mortality through the 2020 COVID-19 pandemic in a prospective cohort of breast cancer radiotherapy patients. Cancers 2022; 14(24):6241. https:// doi.org/10.3390/cancers14246241 https://www.mdpi.com/2072-6694/14/24/6241 PubMed: PMID: 36551726 PMCID: PMC9777311 Info on the variables in file ""aelq6_public.R"" reproduced in ""aelq_2_3_readme.txt"": ""aelq2_base2.txt"" = baseline characteristics. ""aelq3.txt"" = longitudinal maesurements. Variables in ""aelq2_base2.txt"": ""aelq2_base2.txt"" = baseline characteristics. # Age at randomization, years. # RTdose: cf TomoBreast papers. # 51 Gy = hypofractionated, simultaneous integrated boost# 42 Gy = hypofractionated, no boost, mastectomy cases only# 50 Gy =..."
RCTC-04981,Landing page / file manifest first,8,direct/open repository client; publication DOI signal; human clinical/health signal; participant/treatment-arm signal,yes,no,yes,yes,yes,no,no,,,Data from the STEP-HI Randomized Clinical Trial,Digital Commons Data@Becker,bl.mendeley,10.17632/grgwpgkpdg.3,https://data.mendeley.com/datasets/grgwpgkpdg/3,2026,,,IsSupplementTo:DOI:10.1001/jamanetworkopen.2025.10512,"This phase 3 double-blind, placebo-controlled randomized clinical trial, Starting a Testosterone and Exercise Program After Hip Injury (STEP-HI), was conducted at 8 US sites between December 2018 and August 2023. Participants were women aged 65 years or older with a recent surgical repair of a nonpathologic femur fracture, met objective criteria for mobility impairment, and were community dwelling after discharge from rehabilitation. During the first 14 months of the trial, participants were randomly assigned to 1 of 3 treatment groups: exercise plus topical testosterone gel, exercise plus placebo gel, or enhanced usual care. Statistical analysis, using a modified intention-to-treat approach, was performed from November 2023 to November 2024."
RCTC-00886,Landing page / file manifest first,8,direct/open repository client; publication DOI signal; human clinical/health signal; open license signal,yes,no,yes,yes,no,yes,no,,,Data from: Barrier bednets target malaria vectors and expand the range of usable insecticides,Dryad,dryad.dryad,10.5061/dryad.hqbzkh1b7,https://datadryad.org/dataset/doi:10.5061/dryad.hqbzkh1b7,2020,,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode,IsCitedBy:DOI:10.1038/s41564-019-0607-2,"Transmission of Plasmodium falciparum malaria parasites occurs when nocturnal Anopheles mosquito vectors feed on human blood. In Africa, where malaria burden is greatest, bednets treated with pyrethroid insecticide were highly effective in preventing mosquito bites and reducing transmission, and essential to achieving unprecedented reductions in malaria until 2015. Since then, progress has stalled and with insecticidal bednets losing efficacy against pyrethroid-resistant Anopheles vectors, methods that restore performance are urgently needed to eliminate any risk of malaria returning to the levels seen prior to their widespread use throughout sub-Saharan Africa. Here we show that the primary malaria vector Anopheles gambiae is targeted and killed by small insecticidal net barriers positioned above a standard bednet, in a spatial region of high mosquito activity but zero contact with s..."
RCTC-01878,Landing page / file manifest first,8,direct/open repository client; publication DOI signal; human clinical/health signal; open license signal,yes,no,yes,yes,no,yes,no,,,Performance of GPT-4o mini and GPT-4o for medical text mining tasks at different temperature settings,Dryad,dryad.dryad,10.5061/dryad.crjdfn3dt,https://datadryad.org/dataset/doi:10.5061/dryad.crjdfn3dt,2025,,Creative Commons Zero v1.0 Universal cc0-1.0 https://creativecommons.org/publicdomain/zero/1.0/legalcode,IsCitedBy:DOI:10.1101/2024.10.23.24316005v1 | IsCitedBy:URL:https://www.cureus.com/articles/326495-the-impact-of-temperature-on-extracting-information-from-clinical-trial-publications-using-large-language-models#!/metrics | IsDerivedFrom:URL:https://github.com/windisch-paul/temperature,"The application of natural language processing (NLP) for extracting data from biomedical research has gained momentum with the advent of large language models (LLMs). However, the effect of different LLM parameters, such as temperature settings, on biomedical text mining remains underexplored and a consensus on what settings can be considered “safe” is missing. This study evaluates the impact of temperature settings on LLM performance for a named entity recognition and a classification task in clinical trial publications. Two datasets that had been annotated as part of previous projects by the author group were used to create tasks for the evaluation of two LLMs, namely Generative Pretrained Transformer 4 Omni (GPT-4o, OpenAI, San Francisco, United States) and GPT-4o mini at nine different temperature settings. The LLMs were first asked to extract the number of people who underwent ra..."
