candidate_id,title,doi,repository,qualification_decision,final_queue,access_bucket,downloaded_file_count,download_failed_count,registered_file_count,archive_extracted_file_count,readable_table_count,license_status,publication_status,randomization_status,crossover_status,participant_level_status,treatment_assignment_status,outcome_status,reasons,best_readable_tables,treatment_evidence,outcome_evidence,metadata_error_summary,failed_download_errors,next_action
RCTC-02529,Data for : Preoperative Duloxetine to Improve acute pain and quality of recovery in patients undergoing modified radical mastectomy: A dose-ranging randomized controlled trial,10.17632/6k3w5zyj7m,Mendeley,qualified_for_cleaning,qualified_for_cleaning,downloaded_or_inspected,1,0,1,0,1,pass,pass,pass,no,pass,pass,pass,all crude pre-cleaning checks passed,Short-term efficacy of preoperative Duloxetine for patients subjected to modified radical mastectomy A dose ranging randomized controlled trial.sav:sav rows>=419 cols=34,group,BMI; Blood_loss; event; VAS_basalR; VAS_basalM; VAS_2hrR; VAS_2hrM; VAS_4hrR; VAS_4hrM; VAS_8hrR; VAS_8hrM; VAS_12hrR; VAS_12hrM; VAS_16hrR; VAS_16hrM; VAS_24hrR; VAS_24hrM; Postoperative_vomiting; QOR_Pain,,,Read publication and map primary outcome/covariates before cleaning.
RCTC-02917,Data for: A randomized controlled efficacy trial of a smoking prevention programme with Grade 8 students in high schools,10.17632/8sgpvp2tt3,Mendeley,qualified_for_cleaning,qualified_for_cleaning,downloaded_or_inspected,1,0,1,0,1,pass,pass,pass,no,pass,pass,pass,all crude pre-cleaning checks passed,DeadCoolAnon_Upload.sav:sav rows>=480 cols=12,Group,Carbonmonoxide_PostTest1; Carbonmonoxide_PostTest2,,,Read publication and map primary outcome/covariates before cleaning.
RCTC-05660,Data for: Effects of Dieting Associated with Combined aerobic and Resistance Training program on Body Composition and Cardiovascular Disease Risk Factors among Obese Students with Metabolic Syndrome,10.17632/j22h832thx,Mendeley,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,2,0,2,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-02645,Data for: Effects of repetitive transcranial magnetic stimulation in combination with a low-carbohydrate diet in overweight or obese patients. A randomized controlled trial.,10.17632/kdr3b4srbv,Mendeley,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-03085,"Data for: Efficacy of single-shot adductor canal block combined with posterior capsular infiltration on postoperative pain and functional outcome after total knee arthroplasty: a prospective, double-blind, randomized controlled study",10.17632/pxxtzgzgcz,Mendeley,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,2,0,2,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-02622,Data for: Multicenter randomized controlled trial comparing the effectiveness and safety of hydrocellular and hydrocolloid dressings for treatment of stage II pressure ulcers in patients at primary and long-term care institutions.,10.17632/2k98mvnk85,Mendeley,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,2,0,2,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-02610,Data for: Supervised physical therapy versus home exercise for patients with lumbar spinal stenosis: a randomized controlled trial,10.17632/vm8rg6rvsw,Mendeley,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-03017,"Data for: Which is the best use for tranexamic acid on patients with thoracolumbar fracture, topical, intravenous or combined? A randomized controlled clinical trial.",10.17632/5fj2mts5db,Mendeley,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-03034,"Data used in manuscript ""Optimal Dose of Pituitrin in Laparoscopic Uterine Myomectomy: a Prospective, Double-Blinded, Randomized Controlled Trial""",10.17632/7dc45xw2m7,Mendeley,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,6,0,6,0,0,pass,pass,pass,no,unclear_or_fail,pass,unclear_or_fail,participant-level rows not confirmed; outcomes not confirmed,,group inferred from file names,,,,Manual file/publication review before any cleaning.
RCTC-02490,"Effect of music therapy on the pressure pain threshold, cognitive function, and emotion: a randomized controlled trial",10.17632/3v4gpkm8b8,Mendeley,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-00346,Effects of family participatory dignity therapy on the psychological well-being and family function of patients with haematological malignancies and their family caregivers: a randomised controlled trial,10.17632/96bk339vr4,Mendeley,not_qualified_before_cleaning,not_qualified_before_cleaning,downloaded_or_inspected,1,0,1,16,16,pass,pass,pass,no,pass,unclear_or_fail,pass,treatment/group assignment not confirmed,Data__A__Family caregivers__baseline.sav:sav rows>=33 cols=86 | Data__A__Family caregivers__eight week.sav:sav rows>=33 cols=76 | Data__A__Family caregivers__first week.sav:sav rows>=33 cols=76 | Data__A__Family caregivers__fourth week.sav:sav rows>=33 cols=76 | Data__A__Patients__baseline.sav:sav rows>=33 cols=123 | Data__A__Patients__eight week.sav:sav rows>=33 cols=96,,,,,Do not clean unless participant-level treatment assignment is found.
RCTC-03078,UPSIDE DOWNS,10.17632/93w6dmhptd,Mendeley,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-02585,Supplemental Material - A Randomized Controlled Trial Analyzing Nonthermal Atmospheric Plasma for the Treatment of Verruca Vulgaris in Pediatric Patients,10.17632/dm2y8ztgvm,Mendeley Data,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-05335,Supplemental Material: Bimekizumab demonstrated a favorable safety profile and high levels of efficacy with up to 2 years of treatment in patients with moderate to severe hidradenitis suppurativa,10.17632/8bjtsp9cf2.2,Mendeley Data,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-01303,Aerobic Exercise for Urinary Incontinence in People with Multiple Sclerosis: A Randomized Feasibility Trial,10.5281/zenodo.17865268,Zenodo,not_qualified_before_cleaning,not_qualified_before_cleaning,no_downloadable_data_file_registered,0,0,0,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,no data file downloaded; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Do not clean unless metadata/access issue is resolved.
RCTC-02275,COVID-19 Convalescent Plasma Therapy: Long-term Implications,10.5281/zenodo.17065294,Zenodo,not_qualified_before_cleaning,not_qualified_before_cleaning,no_downloadable_data_file_registered,0,0,0,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,no data file downloaded; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Do not clean unless metadata/access issue is resolved.
RCTC-03255,Data From: ChatGPT versus expert feedback on clinical reasoning questions and their effect on learning: a randomized controlled trial,10.5281/zenodo.13769970,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,4,0,4,0,0,pass,unclear,pass,no,unclear_or_fail,pass,unclear_or_fail,associated publication not linked/clear in metadata; participant-level rows not confirmed; outcomes not confirmed,,group inferred from file names,,,,Manual file/publication review before any cleaning.
RCTC-01781,"Data Generated for ""Behavioral Economics Trial To Enhance Regulation of Blood Pressure""",10.5281/zenodo.18683102,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,6,0,6,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-05436,"Data Generated for ""Rehabilitation at Home Using Mobile Health for Older Adults Hospitalized for Ischemic Heart Disease: The RESILIENT Randomized Clinical Trial""",10.5281/zenodo.15784637,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,2,0,2,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-05300,Data for Motor Imagery and Pelvic Floor Muscle Activation in Post-menopausal Women with Stress Urinary Incontinence: Pilot Randomized Control Trial,10.5281/zenodo.17856603,Zenodo,not_qualified_before_cleaning,not_qualified_before_cleaning,no_downloadable_data_file_registered,0,0,0,0,0,pass,unclear,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,no data file downloaded; associated publication not linked/clear in metadata; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Do not clean unless metadata/access issue is resolved.
RCTC-04002,"Data set supplementing ""Determinants of Laypersons' Trust in Medical Decision Aids: Randomized Controlled Trial""",10.5281/zenodo.6340520,Zenodo,qualified_for_cleaning,qualified_for_cleaning,downloaded_or_inspected,2,0,2,0,1,pass,pass,pass,no,pass,pass,pass,all crude pre-cleaning checks passed,Dataset.csv:delimited rows>=494 cols=45,group,decision_changed,,,Read publication and map primary outcome/covariates before cleaning.
RCTC-05267,"Dataset related to article ""Randomized Trial of Dapagliflozin in Patients With Nondiabetic Stage 4 CKD""",10.5281/zenodo.17588140,Zenodo,not_qualified_before_cleaning,not_qualified_before_cleaning,no_downloadable_data_file_registered,0,0,0,0,0,pass,pass,pass,yes,unclear_or_fail,unclear_or_fail,unclear_or_fail,no data file downloaded; crossover design requires method decision before benchmark cleaning; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Do not clean unless metadata/access issue is resolved.
RCTC-01183,ENEA Trial: A Randomized Controlled Trial of Cardiac Rehabilitation After Heart Transplantation -DATASET,10.5281/zenodo.20596682,Zenodo,not_qualified_before_cleaning,not_qualified_before_cleaning,no_downloadable_data_file_registered,0,0,0,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,no data file downloaded; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Do not clean unless metadata/access issue is resolved.
RCTC-06339,EXTRACT-NOAC randomized clinical trial Dataset,10.5281/zenodo.4621030,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-06136,Raw Data for the article: Donor Simvastatin Treatment Is Safe and Might Improve Outcomes After Liver Transplantation: A Randomized Clinical Trial,10.5281/zenodo.7628186,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-04008,Raw data for the article: A Randomized Controlled Trial of Antithrombin Supplementation During Extracorporeal Membrane Oxygenation,10.5281/zenodo.5255865,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-01119,SGLT2-Inhibition reverts urinary peptide changes associated with severe COVID-19: an in-silico proof-of-principle of proteomics-based drug repurposing,10.5281/zenodo.5464139,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,unclear,unclear_or_fail,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,associated publication not linked/clear in metadata; individual randomization not confirmed by metadata; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-02467,SIMCODE clinical trials data,10.5281/zenodo.15004760,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-00210,TAILOR study,10.5281/zenodo.17806468,Zenodo,not_qualified_before_cleaning,not_qualified_before_cleaning,no_downloadable_data_file_registered,0,0,0,0,0,pass,pass,unclear_or_fail,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,no data file downloaded; individual randomization not confirmed by metadata; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Do not clean unless metadata/access issue is resolved.
RCTC-03406,The Efficacy of Daily versus Weekly Ferrous Sulfate in Maintaining Normal Serum Ferritin Levels During Pregnancy: A Randomized Controlled Trial,10.5281/zenodo.13128548,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,1,pass,unclear,pass,no,pass,pass,pass,associated publication not linked/clear in metadata,dr oyebamiji gynec (1).sav:sav rows>=240 cols=43,bloodgroup; rhesusgroup; treatment,hospitalnos; bloodgroup; birthweight; postpartumPCV; changeserumferrinting,,,Manual file/publication review before any cleaning.
RCTC-04131,"The effects of LED-mediated photobiomodulation vs no photobiomodulation on extraction space closure in adolescents and young adult patients: A split-mouth, randomized controlled trial.",10.5281/zenodo.4039991,Zenodo,needs_manual_review_before_cleaning,needs_manual_review_before_cleaning,downloaded_or_inspected,1,0,1,0,0,pass,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Manual file/publication review before any cleaning.
RCTC-05974,TomoBreast randomized clinical trial's lung-heart outcomes and mortality through the 2020 COVID-19 pandemic: data and software,10.5281/zenodo.5919956,Zenodo,not_qualified_before_cleaning,not_qualified_before_cleaning,downloaded_or_inspected,4,0,4,0,2,pass,pass,pass,no,pass,unclear_or_fail,pass,treatment/group assignment not confirmed,aelq3.txt:delimited rows>=1000 cols=30 | aelq2_base2.txt:delimited rows>=123 cols=26,,Weight; fAEHeart | Weight,,,Do not clean unless participant-level treatment assignment is found.
RCTC-04981,Data from the STEP-HI Randomized Clinical Trial,10.17632/grgwpgkpdg.3,Digital Commons Data@Becker,not_qualified_before_cleaning,access_failed_official_route,access_failed_official_route,0,0,0,0,0,fail_or_unclear,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,no data file downloaded; license/restriction check not clean; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,curl: (56) The requested URL returned error: 403,,Do not clean unless metadata/access issue is resolved.
RCTC-00886,Data from: Barrier bednets target malaria vectors and expand the range of usable insecticides,10.5061/dryad.hqbzkh1b7,Dryad,not_qualified_before_cleaning,access_retry_rate_limited,access_retry_rate_limited,0,0,0,0,0,pass,pass,unclear_or_fail,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,no data file downloaded; individual randomization not confirmed by metadata; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,curl: (56) The requested URL returned error: 429,,Do not clean unless metadata/access issue is resolved.
RCTC-01878,Performance of GPT-4o mini and GPT-4o for medical text mining tasks at different temperature settings,10.5061/dryad.crjdfn3dt,Dryad,not_qualified_before_cleaning,access_retry_rate_limited,access_retry_rate_limited,0,0,0,0,0,pass,pass,unclear_or_fail,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,no data file downloaded; individual randomization not confirmed by metadata; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,curl: (56) The requested URL returned error: 429,,Do not clean unless metadata/access issue is resolved.
RCTC-05768,Data for: Efficacy of Polyglactin 910 Coated with Triclosan (Vicryl Plus) Compared with Polyglactin 910 (Vicryl) Suture for Prevention of Surgical Site Infection following Dental Implant Surgery: A Single-Blind Randomized Clinical Trial,10.17632/z27d252sr9,Mendeley,qualified_for_cleaning,qualified_for_cleaning,downloaded_or_inspected,1,0,1,0,1,pass,pass,pass,no,pass,pass,pass,all crude pre-cleaning checks passed,Untitled1.sav:sav rows>=320 cols=9,group,infection; infectiondays,,,Read publication and map primary outcome/covariates before cleaning.
RCTC-06044,"Dataset related to article ""Radiosurgery of limited brain metastases from primary solid tumor: results of the randomized phase III trial (NCT02355613) comparing treatments executed with a specialized or a C-arm linac-based platform""",10.5281/zenodo.10040088,Zenodo,not_qualified_before_cleaning,not_qualified_before_cleaning,no_downloadable_data_file_registered,0,0,0,0,0,fail_or_unclear,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,no data file downloaded; license/restriction check not clean; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Do not clean unless metadata/access issue is resolved.
RCTC-06028,"Dataset related to article ""Sentinel lymph node biopsy versus axillary lymph node dissection in breast cancer patients undergoing mastectomy with one to two metastatic sentinel lymph nodes: sub-analysis of the SINODAR-ONE multicentre randomized clinical trial and reopening of enrolment """,10.5281/zenodo.10229195,Zenodo,not_qualified_before_cleaning,not_qualified_before_cleaning,no_downloadable_data_file_registered,0,0,0,0,0,fail_or_unclear,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,no data file downloaded; license/restriction check not clean; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Do not clean unless metadata/access issue is resolved.
RCTC-03127,Dataset related to article: Longitudinal neurofunctional changes in medication overuse headache patients after mindfulness practice in a randomized controlled trial (the MIND-CM study),10.5281/zenodo.14811536,Zenodo,not_qualified_before_cleaning,not_qualified_before_cleaning,no_downloadable_data_file_registered,0,0,0,0,0,fail_or_unclear,pass,pass,no,unclear_or_fail,unclear_or_fail,unclear_or_fail,no data file downloaded; license/restriction check not clean; participant-level rows not confirmed; treatment/group assignment not confirmed; outcomes not confirmed,,,,,,Do not clean unless metadata/access issue is resolved.
